company,category,size,title,level,city,url,updated,filename
Upstream Security,Cybersecurity,m,Senior Security Researcher,Engineer,הרצליה,https://www.comeet.com/jobs/upstream/E4.003/senior-security-researcher/F7.A40?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/security.csv
Cognyte,Cybersecurity,l,Security Researcher,Engineer,הרצליה,https://www.comeet.com/jobs/cognyte/F2.009/security-researcher/0E.24C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/security.csv
CommBox,Telecommunications,m,Information Security Manager,Manager,גליל ים,https://il.linkedin.com/jobs/view/information-security-manager-at-commbox-4057612491?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/security.csv
Final,Fintech,l,Researcher,Engineer,הרצליה,https://www.comeet.com/jobs/final/C0.009/researcher/4C.138?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/security.csv
ActiveFence,Cybersecurity,l,Malware Researcher,Engineer,רמת גן,https://www.comeet.com/jobs/activefence/D5.005/malware-researcher/FD.54A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/security.csv
Pentera,Cybersecurity,l,Windows Internals Attack Researcher,Engineer,פתח תקווה,https://www.comeet.com/jobs/pentera/C5.00D/windows-internals-attack-researcher/54.433?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/security.csv
Darrow,AI/ML,m,Cyber Research Engineer,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/cyber-research-engineer-at-darrow-ai-4056047406?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/security.csv
Riskified,Fintech,l,Fraud Researcher,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/fraud-researcher-at-riskified-4036163082?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/security.csv
Tenable,Cybersecurity,xl,"Manager, Engineering - Cloud Security",Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/manager-engineering-cloud-security-at-tenable-3986056025?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/security.csv
Rockwell Automation,Robotics & Automation,m,Cyber Security Researcher,Engineer,חולון,https://il.linkedin.com/jobs/view/cyber-security-researcher-at-rockwell-automation-4039239318?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Principal Security Researcher - UEBA (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/principal-security-researcher-ueba-cortex-at-palo-alto-networks-4056943454?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/security.csv
KMS Lighthouse,Productivity,m,Cloud Security Specialist,Engineer,פתח תקווה,https://www.comeet.com/jobs/kmslh/97.008/cloud-security-specialist/11.74A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/security.csv
Paragon,Cybersecurity,l,Vulnerability Researcher,Engineer,אבן יהודה,https://il.linkedin.com/jobs/view/vulnerability-researcher-at-paragon-4011505028?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/security.csv
Paragon,Cybersecurity,l,Security Researcher,Engineer,אבן יהודה,https://il.linkedin.com/jobs/view/security-researcher-at-paragon-4011500766?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Senior Security Researcher - UEBA (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-security-researcher-ueba-cortex-at-palo-alto-networks-4055761068?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/security.csv
Deep Instinct,Cybersecurity,l,Cloud Security Researcher,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/deepinstinct/72.00A/cloud-security-researcher/DA.A48?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-20,jobs/security.csv
Deep Instinct,Cybersecurity,l,Information Security Engineer,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/deepinstinct/72.00A/information-security-engineer/CD.63C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-20,jobs/security.csv
Tenable,Cybersecurity,xl,Test Engineer - Cloud Security,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/test-engineer-cloud-security-at-tenable-4055611916?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-20,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,"Domain Consultant - Network Security Transformation, SASE",Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/domain-consultant-network-security-transformation-sase-at-palo-alto-networks-4019381851?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-20,jobs/security.csv
Mend,Cybersecurity,l,Application Security Engineer Lead,Engineer,כרמיאל,https://il.linkedin.com/jobs/view/application-security-engineer-lead-at-mend-io-4016411603?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-19,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Principal Linux Security Researcher (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/principal-linux-security-researcher-cortex-at-palo-alto-networks-4036848232?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-19,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Threat & Detection Senior Linux Security Researcher (Cortex XDR),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/threat-detection-senior-linux-security-researcher-cortex-xdr-at-palo-alto-networks-4036849157?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-19,jobs/security.csv
mPrest,IoT,m,Security and Network Engineer,Engineer,פתח תקווה,https://www.comeet.com/jobs/mprest/38.005/security-and-network-engineer/A6.74D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-18,jobs/security.csv
Vimeo,Digital Media,xl,Sr. Application Security Engineer,Engineer,נס ציונה,https://il.linkedin.com/jobs/view/sr-application-security-engineer-at-vimeo-3959851448?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-18,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Principal Security Researcher - Windows EDR (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/principal-security-researcher-windows-edr-cortex-at-palo-alto-networks-4035559442?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-18,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Principal Malware Windows Researcher (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/principal-malware-windows-researcher-cortex-at-palo-alto-networks-4035900318?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-18,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Sr Principal Malware Windows Researcher (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/sr-principal-malware-windows-researcher-cortex-at-palo-alto-networks-4035795823?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-18,jobs/security.csv
CardinalOps,Cybersecurity,s,Cyber Security Researcher,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/cardinalops/66.005/cyber-security-researcher/83.540?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-17,jobs/security.csv
DoubleVerify,AdTech,l,Cyber Researcher,Engineer,תל-אביב,https://il.linkedin.com/jobs/view/cyber-researcher-at-doubleverify-3982923515?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-17,jobs/security.csv
Citi,Fintech,l,Cyber Defense Specialist,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/cyber-defense-specialist-at-citi-4051231666?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-17,jobs/security.csv
Mobileye,Automotive,l,CyberSecurity Solution architect,Engineer,ירושלים,https://il.linkedin.com/jobs/view/cybersecurity-solution-architect-at-mobileye-4033389451?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-17,jobs/security.csv
Akamai Technologies,Cloud Computing,l,Senior Security Engineer - Israel Remote,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-security-engineer-israel-remote-at-akamai-technologies-4016168917?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-17,jobs/security.csv
Varonis Systems,Cybersecurity,l,Senior Application Security Engineer,Engineer,הרצליה,https://il.linkedin.com/jobs/view/senior-application-security-engineer-at-varonis-4016674906?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-17,jobs/security.csv
Payoneer Global,Fintech,l,Cyber Security GRC Expert,Engineer,פתח תקווה,https://il.linkedin.com/jobs/view/cyber-security-grc-expert-at-payoneer-4033410097?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-17,jobs/security.csv
Riskified,Fintech,l,Information Security Specialist,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/information-security-specialist-at-riskified-4031310793?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-16,jobs/security.csv
Microsoft,Productivity,l,Cyber Security - Solution Area Specialists,Engineer,הרצליה,https://il.linkedin.com/jobs/view/cyber-security-solution-area-specialists-at-microsoft-4052306177?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-16,jobs/security.csv
Microsoft,Productivity,l,Innovation hub Architect - Security,Engineer,הרצליה,https://il.linkedin.com/jobs/view/innovation-hub-architect-security-at-microsoft-4052301024?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-16,jobs/security.csv
Microsoft,Productivity,l,Security Researcher -  Microsoft Defender for Cloud Apps,Engineer,הרצליה,https://il.linkedin.com/jobs/view/security-researcher-microsoft-defender-for-cloud-apps-at-microsoft-4052307611?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-16,jobs/security.csv
Microsoft,Productivity,l,Cloud Solution Architecture - Security,Engineer,הרצליה,https://il.linkedin.com/jobs/view/cloud-solution-architecture-security-at-microsoft-4052306370?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-16,jobs/security.csv
Mobileye,Automotive,l,Automotive Cyber Security Execution Manager,Manager,ירושלים,https://il.linkedin.com/jobs/view/automotive-cyber-security-execution-manager-at-mobileye-4034201190?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-16,jobs/security.csv
Microsoft,Productivity,l,Principal Research Manager - Cloud and Enterprise Security,Manager,הרצליה,https://il.linkedin.com/jobs/view/principal-research-manager-cloud-and-enterprise-security-at-microsoft-4052096876?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-16,jobs/security.csv
Microsoft,Productivity,l,Principal Security Researcher - XDR,Engineer,הרצליה,https://il.linkedin.com/jobs/view/principal-security-researcher-xdr-at-microsoft-4052097750?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-16,jobs/security.csv
Cellebrite,Cybersecurity,l,OSINT Researcher,Engineer,פתח תקווה,https://www.comeet.com/jobs/Cellebrite/C3.00F/osint-researcher/86.34A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-15,jobs/security.csv
Cynet,Cybersecurity,l,Security Researcher,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/cynet/33.00D/security-researcher/5F.94B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-15,jobs/security.csv
Deep Instinct,Cybersecurity,l,Security Researcher,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/deepinstinct/72.00A/security-researcher/D4.317?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-15,jobs/security.csv
Cynet,Cybersecurity,l,Vice President Security,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/vice-president-security-at-cynet-security-4026957126?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-15,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Principal Cloud Security Researcher (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/principal-cloud-security-researcher-cortex-at-palo-alto-networks-4051716830?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-15,jobs/security.csv
Paragon,Cybersecurity,l,Security Engineer,Engineer,אבן יהודה,https://il.linkedin.com/jobs/view/security-engineer-at-paragon-4033123305?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-15,jobs/security.csv
Via,Automotive,l,DevSecOps Engineer,Engineer,רמת גן,https://il.linkedin.com/jobs/view/devsecops-engineer-at-via-4048037450?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-15,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Senior Cloud Security Researcher (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-cloud-security-researcher-cortex-at-palo-alto-networks-4051719376?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-15,jobs/security.csv
ActiveFence,Cybersecurity,l,Human Exploitation Researcher,Engineer,רמת גן,https://www.comeet.com/jobs/activefence/D5.005/human-exploitation-researcher/70.C42-D5.20E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-14,jobs/security.csv
Guardio,Cybersecurity,m,Cyber Security Researcher,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/guardio/57.000/cyber-security-researcher/C4.744?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-14,jobs/security.csv
Cross River Technologies,Fintech,m,AWS Cloud Security Architect,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/crossriver/C7.00F/aws-cloud-security-architect/96.B48?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-14,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Principal Security Researcher - NDR Team (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/principal-security-researcher-ndr-team-cortex-at-palo-alto-networks-4050943895?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-14,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Senior Security Researcher - NDR Team (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-security-researcher-ndr-team-cortex-at-palo-alto-networks-4050945660?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-14,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Windows Internals Development Manager (Cortex XDR),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/windows-internals-development-manager-cortex-xdr-at-palo-alto-networks-4050946238?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-14,jobs/security.csv
Check Point Software Technologies,Cybersecurity,l,Security Administrator,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/security-administrator-at-check-point-software-4047646088?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-14,jobs/security.csv
CyberArk,Cybersecurity,l,Platform Security Architect,Engineer,פתח תקווה,https://il.linkedin.com/jobs/view/platform-security-architect-at-cyberark-4047818831?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-14,jobs/security.csv
Palo Alto Networks,Cybersecurity,xl,Senior Mac Security Researcher (Cortex),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-mac-security-researcher-cortex-at-palo-alto-networks-4050946440?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-14,jobs/security.csv
Cellebrite,Cybersecurity,l,Security and Network Engineer,Engineer,פתח תקווה,https://www.comeet.com/jobs/Cellebrite/C3.00F/security-and-network-engineer/E9.74A?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-13,jobs/security.csv
Guardio,Cybersecurity,m,Cyber Security Analyst,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/guardio/57.000/cyber-security-analyst/2D.44E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-13,jobs/security.csv
